step,representation_std
49,0.2005864828824997
99,0.12944811582565308
149,0.12659421563148499
199,0.12637093663215637
249,0.12745268642902374
299,0.12861911952495575
349,0.12738478183746338
399,0.1277986466884613
449,0.12828180193901062
499,0.1298135370016098
549,0.12947487831115723
599,0.13074353337287903
649,0.13100287318229675
699,0.13178086280822754
749,0.13256791234016418
799,0.13410523533821106
849,0.1352105736732483
899,0.13554224371910095
949,0.13671371340751648
999,0.13824227452278137
1049,0.13837090134620667
1099,0.13851895928382874
1149,0.14003489911556244
1199,0.13901332020759583
1249,0.14074194431304932
1299,0.1414671391248703
1349,0.1419047713279724
1399,0.1424536406993866
1449,0.14399319887161255
1499,0.14328376948833466
1549,0.14221322536468506
1599,0.14374256134033203
1649,0.1447829008102417
1699,0.14527016878128052
1749,0.1456354856491089
1799,0.1454612910747528
1849,0.14651870727539062
1899,0.14616215229034424
1949,0.14810782670974731
1999,0.14856275916099548
2049,0.147101491689682
2099,0.14813373982906342
2149,0.14881138503551483
2199,0.14860829710960388
2249,0.14819569885730743
2299,0.14828401803970337
2349,0.14921122789382935
2399,0.14853230118751526
2449,0.149294912815094
2499,0.1506289839744568
2549,0.15040680766105652
2599,0.15002764761447906
2649,0.14998161792755127
2699,0.1508985459804535
2749,0.1509958952665329
2799,0.1501350998878479
2849,0.15085798501968384
2899,0.15086257457733154
2949,0.15063916146755219
2999,0.1516675502061844
3049,0.15042456984519958
3099,0.15138556063175201
3149,0.15160727500915527
3199,0.15010343492031097
3249,0.1520407497882843
3299,0.1519789695739746
3349,0.15147970616817474
3399,0.15217554569244385
3449,0.1526578962802887
3499,0.15188641846179962
3549,0.15113480389118195
3599,0.15224280953407288
3649,0.1522698700428009
3699,0.15216824412345886
3749,0.15229091048240662
3799,0.15254497528076172
3849,0.152168408036232
3899,0.15158963203430176
3949,0.1519724428653717
3999,0.15147808194160461
4049,0.1521528959274292
4099,0.15260252356529236
4149,0.15266898274421692
4199,0.15226566791534424
4249,0.15253789722919464
4299,0.15349125862121582
4349,0.151845782995224
4399,0.15413431823253632
4449,0.153753399848938
4499,0.1542927771806717
4549,0.15515244007110596
4599,0.15465563535690308
4649,0.15536069869995117
4699,0.1565585434436798
4749,0.1567368507385254
4799,0.15808209776878357
4849,0.15874236822128296
4899,0.15923276543617249
4949,0.16057589650154114
4999,0.15981727838516235
5049,0.16096356511116028
5099,0.16182096302509308
5149,0.1619696319103241
5199,0.162693589925766
5249,0.1631510704755783
5299,0.16343069076538086
5349,0.16307374835014343
5399,0.16309770941734314
5449,0.1639297753572464
5499,0.16312530636787415
5549,0.1640922874212265
5599,0.1644013226032257
5649,0.16397075355052948
5699,0.16420912742614746
5749,0.16464589536190033
5799,0.16480502486228943
5849,0.16472038626670837
5899,0.16440942883491516
5949,0.16473373770713806
5999,0.16456320881843567
6049,0.16437476873397827
6099,0.16510117053985596
6149,0.16541913151741028
6199,0.16406865417957306
6249,0.16494311392307281
6299,0.16547425091266632
6349,0.16562268137931824
6399,0.1655060350894928
6449,0.16478228569030762
6499,0.1651269644498825
6549,0.165382981300354
6599,0.16607850790023804
6649,0.16633841395378113
6699,0.16568101942539215
6749,0.16608700156211853
6799,0.166763573884964
6849,0.16647869348526
6899,0.16660337150096893
6949,0.16668912768363953
6999,0.16662472486495972
7049,0.16707424819469452
7099,0.16690775752067566
7149,0.1666758507490158
7199,0.16741549968719482
7249,0.16777999699115753
7299,0.16732659935951233
7349,0.16784867644309998
7399,0.1678546816110611
7449,0.16797614097595215
7499,0.16790956258773804
7549,0.16774272918701172
7599,0.16804906725883484
7649,0.16822686791419983
7699,0.168368399143219
7749,0.16840679943561554
7799,0.16873347759246826
7849,0.1686960607767105
7899,0.16865505278110504
7949,0.16894808411598206
7999,0.16901157796382904
8049,0.16898205876350403
8099,0.16884589195251465
8149,0.16886627674102783
8199,0.16927777230739594
8249,0.16947665810585022
8299,0.16962572932243347
8349,0.1698339432477951
8399,0.16991406679153442
8449,0.17013207077980042
8499,0.17030516266822815
8549,0.17037807404994965
8599,0.17035529017448425
8649,0.17048998177051544
8699,0.17056366801261902
8749,0.17069442570209503
8799,0.17081880569458008
8849,0.17089825868606567
8899,0.1709752231836319
8949,0.17097027599811554
8999,0.17101313173770905
9049,0.17108182609081268
9099,0.17115440964698792
9149,0.17125536501407623
9199,0.17133241891860962
9249,0.17140671610832214
9299,0.1714642345905304
9349,0.17154183983802795
9399,0.17157402634620667
9449,0.1715928167104721
9499,0.1716049164533615
9549,0.17162644863128662
9599,0.17164048552513123
9649,0.17165745794773102
9699,0.1716802418231964
9749,0.1717016100883484
