step,correlation
49,2.3223509788513184
99,0.2787031829357147
149,0.24640488624572754
199,0.23399102687835693
249,0.2466268539428711
299,0.2557266354560852
349,0.24191224575042725
399,0.24244719743728638
449,0.24155786633491516
499,0.2544625401496887
549,0.2460223138332367
599,0.2567681670188904
649,0.2525707483291626
699,0.2537926435470581
749,0.2578098773956299
799,0.2760654389858246
849,0.2790851294994354
899,0.2919084429740906
949,0.2923774719238281
999,0.30067580938339233
1049,0.29921871423721313
1099,0.3013675808906555
1149,0.32102787494659424
1199,0.2941651940345764
1249,0.3125934600830078
1299,0.30859753489494324
1349,0.3158864974975586
1399,0.31724122166633606
1449,0.3258167505264282
1499,0.3184049427509308
1549,0.30886560678482056
1599,0.3197791874408722
1649,0.32065272331237793
1699,0.3262117803096771
1749,0.3418249189853668
1799,0.3244154155254364
1849,0.33154380321502686
1899,0.32582730054855347
1949,0.3440926671028137
1999,0.3438591957092285
2049,0.3321441113948822
2099,0.3386160135269165
2149,0.3586648106575012
2199,0.3394705057144165
2249,0.3369204103946686
2299,0.3467221260070801
2349,0.341142475605011
2399,0.33655720949172974
2449,0.3421705961227417
2499,0.35383889079093933
2549,0.35298407077789307
2599,0.3559384346008301
2649,0.35284459590911865
2699,0.35287007689476013
2749,0.3537154197692871
2799,0.3494325876235962
2849,0.35749125480651855
2899,0.351650595664978
2949,0.35281622409820557
2999,0.35988807678222656
3049,0.35055527091026306
3099,0.35499805212020874
3149,0.3615745007991791
3199,0.3444420099258423
3249,0.3705962896347046
3299,0.3622329533100128
3349,0.3575599193572998
3399,0.3641163408756256
3449,0.3743738830089569
3499,0.3613198399543762
3549,0.36711758375167847
3599,0.3627781271934509
3649,0.3653310537338257
3699,0.3613106608390808
3749,0.36382752656936646
3799,0.3663772940635681
3849,0.3668079674243927
3899,0.3550412654876709
3949,0.36440369486808777
3999,0.353485643863678
4049,0.3570578694343567
4099,0.3603214621543884
4149,0.36240676045417786
4199,0.370242178440094
4249,0.3590129315853119
4299,0.366476833820343
4349,0.3559471368789673
4399,0.3689417839050293
4449,0.3645251989364624
4499,0.36936718225479126
4549,0.3683924674987793
4599,0.3664141893386841
4649,0.36004170775413513
4699,0.36987757682800293
4749,0.36564627289772034
4799,0.372158944606781
4849,0.3796177804470062
4899,0.37310829758644104
4949,0.3758360743522644
4999,0.3783642649650574
5049,0.36932337284088135
5099,0.37914448976516724
5149,0.36964499950408936
5199,0.3783809542655945
5249,0.37708213925361633
5299,0.38377487659454346
5349,0.3749270737171173
5399,0.37038254737854004
5449,0.3787708282470703
5499,0.3713676333427429
5549,0.37571239471435547
5599,0.37636104226112366
5649,0.3746318519115448
5699,0.37269672751426697
5749,0.3821910619735718
5799,0.3791681230068207
5849,0.3764767050743103
5899,0.3786066174507141
5949,0.3753318786621094
5999,0.3741695284843445
6049,0.37642183899879456
6099,0.3815051317214966
6149,0.38368844985961914
6199,0.3707317113876343
6249,0.37569713592529297
6299,0.380167692899704
6349,0.37967294454574585
6399,0.3826845586299896
6449,0.3751699924468994
6499,0.3771418631076813
6549,0.37415406107902527
6599,0.3812197744846344
6649,0.3885022699832916
6699,0.3749886453151703
6749,0.3809155225753784
6799,0.38351237773895264
6849,0.37908264994621277
6899,0.37781578302383423
6949,0.3807999789714813
6999,0.3813014626502991
7049,0.3805001378059387
7099,0.3782764673233032
7149,0.3799954950809479
7199,0.3840517997741699
7249,0.39441293478012085
7299,0.38362741470336914
7349,0.385705828666687
7399,0.3826957941055298
7449,0.3858926296234131
7499,0.3814869821071625
7549,0.3792093098163605
7599,0.390616774559021
7649,0.3848961293697357
7699,0.3845524787902832
7749,0.38786470890045166
7799,0.39035338163375854
7849,0.3903190791606903
7899,0.386767715215683
7949,0.3838644027709961
7999,0.38410404324531555
8049,0.38188982009887695
8099,0.3859125077724457
8149,0.3790568709373474
8199,0.3871608376502991
8249,0.38381147384643555
8299,0.38460975885391235
8349,0.3872339427471161
8399,0.3854827582836151
8449,0.38463860750198364
8499,0.38300228118896484
8549,0.3839331865310669
8599,0.4060007333755493
8649,0.38597866892814636
8699,0.38423627614974976
8749,0.3837870955467224
8799,0.380752831697464
8849,0.3823363780975342
8899,0.38325321674346924
8949,0.37978243827819824
8999,0.38410046696662903
9049,0.3828274607658386
9099,0.3856457769870758
9149,0.38395559787750244
9199,0.38494959473609924
9249,0.38404980301856995
9299,0.37963607907295227
9349,0.3905636668205261
9399,0.38509073853492737
9449,0.3935639560222626
9499,0.3816715180873871
9549,0.38686662912368774
9599,0.3843104839324951
9649,0.3900167942047119
9699,0.3834060728549957
9749,0.38757359981536865
