step,kNN_accuracy
484,28.197181701660156
969,35.826416015625
1454,40.415958404541016
1939,43.59564208984375
2424,45.08549118041992
2909,45.955406188964844
3394,46.27537155151367
3879,46.625335693359375
4364,47.11528778076172
4849,46.94530487060547
