step,representation_std
49,1115.34619140625
99,1147.80029296875
149,1216.96240234375
199,1213.1185302734375
249,1205.400390625
299,1149.614501953125
349,1109.127685546875
399,1066.2833251953125
449,1017.2116088867188
499,966.7359619140625
549,930.5480346679688
599,891.8958740234375
649,864.935546875
699,834.0282592773438
749,811.0314331054688
799,787.2987670898438
849,760.2991333007812
899,736.1786499023438
949,717.13671875
999,693.986328125
1049,675.963623046875
1099,661.08447265625
1149,642.7271728515625
1199,624.9368286132812
1249,609.5309448242188
1299,594.3673706054688
1349,579.6826171875
1399,564.14892578125
1449,549.34130859375
1499,536.8909912109375
1549,526.2161254882812
1599,516.4315795898438
1649,507.05535888671875
1699,494.90521240234375
1749,485.06854248046875
1799,473.6924743652344
1849,462.4328308105469
1899,454.842529296875
1949,446.9916687011719
1999,438.83734130859375
2049,431.3360900878906
2099,422.59124755859375
2149,412.6744689941406
2199,406.5536193847656
2249,398.5855407714844
2299,391.5895690917969
2349,387.63458251953125
2399,383.53936767578125
2449,377.09808349609375
2499,372.74053955078125
2549,365.7247314453125
2599,360.26007080078125
2649,355.824462890625
2699,350.9716796875
2749,346.5475769042969
2799,341.65606689453125
2849,337.40875244140625
2899,334.1040954589844
2949,331.1450500488281
2999,326.8255615234375
3049,322.65570068359375
3099,320.40966796875
3149,318.5382995605469
3199,316.2353515625
3249,313.5859680175781
3299,309.9988708496094
3349,307.53515625
3399,306.6496887207031
3449,303.6468811035156
3499,300.5033264160156
3549,299.6863708496094
3599,297.8511962890625
3649,295.8281555175781
3699,294.70458984375
3749,292.4336242675781
3799,291.7080383300781
3849,290.58892822265625
3899,289.1219177246094
3949,288.50396728515625
3999,286.92694091796875
4049,286.6080322265625
4099,286.44561767578125
4149,285.33160400390625
4199,284.074462890625
4249,284.51068115234375
4299,283.5556335449219
4349,283.3410949707031
4399,283.33441162109375
4449,282.35015869140625
4499,282.67730712890625
4549,282.1189880371094
4599,282.705810546875
4649,281.6687316894531
4699,282.26239013671875
4749,282.11651611328125
4799,280.9620056152344
4849,282.2845153808594
