step,kNN_accuracy
214,50.390625
429,51.171875
644,53.125
859,56.25
1074,53.515625
1289,53.90625
1504,56.640625
1719,55.46875
1934,55.078125
2149,56.640625
2364,56.640625
2579,56.640625
2794,57.8125
3009,57.421875
3224,58.203125
3439,58.59375
3654,56.25
3869,55.859375
4084,57.03125
4299,56.25
