step,kNN_accuracy
974,41.775821685791016
1949,41.725826263427734
2924,47.4952507019043
3899,50.61494064331055
4874,52.8247184753418
5849,55.48445129394531
6824,58.04419708251953
7799,59.864013671875
8774,60.51395034790039
9749,61.23387908935547
