step,Cor_batch_ik_00
49,0.26820284128189087
99,0.25270670652389526
149,0.2793881893157959
199,0.32868850231170654
249,0.33528557419776917
299,0.272977352142334
349,0.3010703921318054
399,0.23603224754333496
449,0.31389108300209045
499,0.30448758602142334
549,0.29207858443260193
599,0.23961471021175385
649,0.2500675916671753
699,0.26039689779281616
749,0.2894788682460785
799,0.27749714255332947
849,0.30931758880615234
899,0.3079259991645813
949,0.2560758888721466
999,0.24690909683704376
1049,0.30198514461517334
1099,0.2776058316230774
1149,0.24194538593292236
1199,0.2874740958213806
1249,0.21276900172233582
1299,0.23983661830425262
1349,0.2876509726047516
1399,0.28873834013938904
1449,0.2309602051973343
1499,0.28702831268310547
1549,0.26636767387390137
1599,0.2405196875333786
1649,0.22432343661785126
1699,0.33538928627967834
1749,0.303449422121048
1799,0.26429498195648193
1849,0.4520050585269928
1899,0.17549674212932587
1949,0.2840624451637268
1999,0.11393272876739502
2049,0.26018768548965454
2099,0.2995402216911316
2149,0.20614679157733917
2199,0.3273146152496338
2249,0.3840263783931732
2299,0.2439839094877243
2349,0.1544615477323532
2399,0.2638795077800751
2449,0.19156135618686676
2499,0.49462974071502686
2549,0.2687600255012512
2599,0.30017325282096863
2649,0.09081405401229858
2699,0.13402234017848969
2749,0.09538762271404266
2799,0.27563661336898804
2849,0.43953683972358704
2899,0.19524449110031128
2949,0.3428610861301422
2999,0.2458491325378418
3049,0.2573939859867096
3099,0.42284876108169556
3149,0.3102773427963257
3199,0.11850061267614365
3249,0.11447972804307938
3299,0.20953865349292755
3349,0.08391092717647552
3399,0.3023916184902191
3449,0.3232174515724182
3499,0.38585126399993896
3549,0.36227744817733765
3599,0.16997598111629486
3649,0.27462175488471985
3699,0.23363998532295227
3749,0.09945797175168991
3799,0.13836169242858887
3849,0.15338926017284393
3899,0.08163891732692719
3949,0.22400400042533875
3999,0.18694880604743958
4049,0.29281288385391235
4099,0.09365874528884888
4149,0.2933635413646698
4199,0.2971572279930115
4249,0.09701454639434814
4299,0.2554272711277008
4349,0.11241262406110764
4399,0.15152357518672943
4449,0.10898593813180923
4499,0.09742088615894318
4549,0.2812197506427765
4599,0.09810661524534225
4649,0.2579445242881775
4699,0.2334900051355362
4749,0.10176222771406174
4799,0.2337503731250763
4849,0.1308007836341858
4899,0.10038555413484573
4949,0.10843159258365631
4999,0.24724659323692322
5049,0.10188626497983932
5099,0.11423700302839279
5149,0.10983055830001831
5199,0.10340085625648499
5249,0.23057694733142853
5299,0.12908682227134705
5349,0.22404298186302185
5399,0.10592560470104218
5449,0.19738991558551788
5499,0.10029510408639908
5549,0.15014863014221191
5599,0.20073387026786804
5649,0.11349722743034363
5699,0.11968626827001572
5749,0.19235759973526
5799,0.2126305252313614
5849,0.14805826544761658
5899,0.18916121125221252
5949,0.12541282176971436
5999,0.12332487106323242
6049,0.12099256366491318
6099,0.16739104688167572
6149,0.18679361045360565
6199,0.1167614609003067
6249,0.17759832739830017
6299,0.14240938425064087
6349,0.12302684038877487
6399,0.12210096418857574
6449,0.13881666958332062
6499,0.17934158444404602
6549,0.17456401884555817
6599,0.17364142835140228
6649,0.18433526158332825
6699,0.15444712340831757
6749,0.12243378162384033
6799,0.17138171195983887
6849,0.1361771821975708
6899,0.12353505194187164
6949,0.11914981156587601
6999,0.13039232790470123
7049,0.14128001034259796
7099,0.1388733983039856
7149,0.15988115966320038
7199,0.15879453718662262
7249,0.1453816443681717
7299,0.17790548503398895
7349,0.1759147047996521
7399,0.14039546251296997
7449,0.14667245745658875
7499,0.14261944591999054
7549,0.15221524238586426
7599,0.1562938243150711
7649,0.14626289904117584
7699,0.15714479982852936
7749,0.14828090369701385
7799,0.16715629398822784
7849,0.1637684404850006
7899,0.16087719798088074
7949,0.16860516369342804
7999,0.16403599083423615
8049,0.1729603111743927
8099,0.1740197092294693
8149,0.15520158410072327
8199,0.15994161367416382
8249,0.14918285608291626
8299,0.14852534234523773
8349,0.15043435990810394
8399,0.14782670140266418
8449,0.14947785437107086
8499,0.14696553349494934
8549,0.1550387144088745
8599,0.16658908128738403
8649,0.15429386496543884
8699,0.17137092351913452
8749,0.15351638197898865
8799,0.17298585176467896
8849,0.17939358949661255
8899,0.1510768085718155
8949,0.15502893924713135
8999,0.17159593105316162
9049,0.17349204421043396
9099,0.1729709506034851
9149,0.16563741862773895
9199,0.1762828826904297
9249,0.151802197098732
9299,0.15307742357254028
9349,0.17005816102027893
9399,0.14236779510974884
9449,0.17415885627269745
9499,0.16365104913711548
9549,0.15392844378948212
9599,0.15114541351795197
9649,0.1696050763130188
9699,0.1447514444589615
9749,0.1713271290063858
